Dataset	TF	Prior	N_Pert	N_Control	U_Stat	MWU_AUC_Effect	ROC_AUC	PR_AUC	AP_Baseline	AP_Lift	P_Value	Adjusted_P_Value	Significant_FDR_BH	Mean_Diff	Score
ReplogleWeissman2022_K562_gwps	TCF7	ensemble	62	74615	2460334.0	0.5318341680843384	0.4681658319156617	0.000731432070826464	0.0008302422432609772	0.8809863347275461	0.8072910469604604	0.9999973175522411	False	0.12895603283210114	0.21407102274490444
ReplogleWeissman2022_K562_gwps	CHD9	ensemble	183	74615	7080988.0	0.5185810292470383	0.4814189707529617	0.002409683306637304	0.002446589481002166	0.9849152566658855	0.8077582666585927	0.9999973175522411	False	0.14040545497718643	0.21349244015027247
ReplogleWeissman2022_K562_gwps	E2F2	ensemble	213	74615	8221798.0	0.5173221283968189	0.48267787160318115	0.0027258506957585195	0.0028465280376329715	0.9576054265831855	0.8090774031432699	0.9999973175522411	False	0.03530419873212494	0.21186068894387491
ReplogleWeissman2022_K562_gwps	SOX13	ensemble	141	74615	5487515.5	0.5215914982964561	0.478408501703544	0.0018453882669849885	0.0018861362298678366	0.9783960658633319	0.8125417910855056	0.9999973175522411	False	0.05089578150580647	0.20758793091882738
ReplogleWeissman2022_K562_gwps	PURA	ensemble	319	74615	12245604.0	0.5144739443038527	0.48552605569614726	0.003990723281450257	0.0042570795633490805	0.9374321579065629	0.8142326520492169	0.9999973175522411	False	0.09088647775564516	0.20550914048816882
ReplogleWeissman2022_K562_gwps	FOXP2	ensemble	186	74615	7202427.0	0.5189670415660607	0.48103295843393945	0.002396434954110301	0.0024865977727570486	0.9637404892602399	0.8145959616284051	0.9999973175522411	False	0.09975699989419115	0.205063041270409
ReplogleWeissman2022_K562_gwps	MEF2D	ensemble	163	74615	6328088.0	0.5203059139163864	0.47969408608361375	0.002058561307378559	0.002179785498408623	0.9443871008782445	0.8151618650924992	0.9999973175522411	False	0.2623081370532994	0.20436857798566888
ReplogleWeissman2022_K562_gwps	HEY1	ensemble	156	74615	6065115.0	0.5210606755704926	0.4789393244295074	0.002023002693707535	0.002086370384239879	0.9696277846872184	0.8186599765032284	0.9999973175522411	False	0.0507397212066496	0.20008645044034862
ReplogleWeissman2022_K562_gwps	MECP2	ensemble	102	74615	4004695.0	0.5261906545101456	0.47380934548985437	0.0017848690651837932	0.0013651511704163711	1.3074515876797792	0.8200798049215368	0.9999973175522411	False	0.10405554811926872	0.19835362038437665
ReplogleWeissman2022_K562_gwps	KDM5B	ensemble	193	74615	7475402.0	0.5191000851000594	0.48089991489994055	0.002407714970050199	0.0025799379745481766	0.9332452926399757	0.820689926324639	0.9999973175522411	False	0.08004548601387644	0.19760991891353108
