Dataset	TF	correlation_MWU-pvalue	correlation_MWU-adjusted-pvalue	correlation_ROC-AUC	nonzero-rate_MWU-pvalue	nonzero-rate_MWU-adjusted-pvalue	nonzero-rate_ROC-AUC	specificity_MWU-pvalue	specificity_MWU-adjusted-pvalue	specificity_ROC-AUC	uniform_MWU-pvalue	uniform_MWU-adjusted-pvalue	uniform_ROC-AUC	Top, Second	DeLongs-pvalue	DeLongs-adjusted-pvalue	Winner
GasperiniShendure2019_lowMOI	CEBPB	0.2268633081650572	0.6805899244951717	0.5553861788617888	0.4105901774412887	0.5930747007485282	0.5167682926829268	0.0448555004947574	0.1943738354772824	0.6253387533875339	0.1239680327409921	0.4028961064082245	0.5853658536585367				
NormanWeissman2019_filtered	CEBPB	1.16157827264135e-49	4.6463130905653995e-49	0.6985364955230646	2.315917574579351e-11	9.263670298317404e-11	0.588484996599796	1.7017760321707928e-33	6.807104128683171e-33	0.6613618171256943	1.3498467137773855e-48	4.319509484087634e-48	0.6963015697608523	correlation, uniform	0.8035892926306349	0.8035892926306349	
ReplogleWeissman2022_K562_gwps	CEBPB	0.3276411676817203	0.7137623266775575	0.5099839054050312	0.0796463479935513	0.3272740844825929	0.5314756267803467	0.0334414869311199	0.2042642174711651	0.5409802254366828	0.0549565729000487	0.2700040320741526	0.5357499435224572				
ReplogleWeissman2022_K562_gwps	CHD9	0.9083593529613108	0.9978923287310684	0.471568184805865	0.5828111491711514	0.8336412640043052	0.4955326596382376	0.7903936927407187	0.9510972224442696	0.4827410213961725	0.8077582666585927	0.950798793046052	0.4814189707529617				
NadigOConner2024_hepg2	CHEK1	0.0194884508662425	0.0487211271656062	0.5755459472705055	0.6407156056122597	0.8121747113394842	0.4868144021099536	0.5261687242187463	0.763793309349793	0.4975995408658418	0.4995078856788817	0.6611133781044023	0.5000467517225592	correlation, uniform	0.0009830332356429	0.0110591239009832	correlation
NadigOConner2024_jurkat	CHEK1	0.6469433447698558	0.8662461735054002	0.481025335987168	0.6461171676288266	0.8076464595360333	0.4811371834272598	0.7322045277248219	0.8843649455039901	0.4688263390553466	0.6864045776484968	0.8455708565235106	0.4755600633463229				
ReplogleWeissman2022_K562_essential	CHEK1	1.2207142585304003e-09	1.7578285322837765e-08	0.6021520076998499	1.8180011517773651e-09	2.7997217737371432e-08	0.6010325442188075	7.435912139686547e-10	1.4314130868896605e-08	0.6035291407924771	4.161504843533097e-10	1.068119576506828e-08	0.6051198726642459	uniform, specificity	0.1991564179119241	0.384087377401568	
ReplogleWeissman2022_K562_gwps	CHEK1	0.0599610077211448	0.2671982334229319	0.5321039157470936	0.0725678253856926	0.3153909334070486	0.5300772537119116	0.0578382945781287	0.2841620559708064	0.5324771924450273	0.0682795728204919	0.3086236691486235	0.5307336846150374				
ReplogleWeissman2022_rpe1	CHEK1	9.842802719710277e-08	4.631907162216601e-07	0.7028874568872816	2.1261781059210505e-05	7.884577142790563e-05	0.6596385302247039	8.978473979282045e-05	0.0003329517433983	0.6460989461778036	2.7704004118677117e-05	0.00010720245072	0.6572297937758377	correlation, nonzero-rate	0.0382266984024174	0.1146800952072524	
NadigOConner2024_hepg2	CLOCK	0.8965532885346459	0.9408275250054926	0.475159229918523	0.965918030911972	0.999824409025126	0.4641027377163879	0.7779648163626398	0.8752104184079699	0.4849373688130544	0.9082627631691356	0.9966961233902358	0.4738212923465817				
NadigOConner2024_jurkat	CLOCK	0.9953283034067198	0.9999999999179392	0.4636291336711963	0.922835202160702	0.9999999816193396	0.4800684247638602	0.9956256967616012	0.9999999998492852	0.4633143249750198	0.986626523636814	0.9999999809091804	0.4690029466474396				
ReplogleWeissman2022_K562_gwps	CLOCK	0.8051746119071068	0.9752342296223954	0.4816208815453023	0.1941497863034869	0.5625365603152315	0.5184316284431301	0.7904586771770814	0.9510972224442696	0.4827369201976338	0.6262355848470591	0.8633938227040122	0.4931226928469605				
ReplogleWeissman2022_rpe1	CLOCK	4.902737509986649e-06	1.829944016767928e-05	0.549207473504328	2.0248158016646664e-18	2.2526075793519413e-17	0.5965735307363276	0.0026429253980236	0.0065338989006695	0.5310406057624142	2.0022448035827977e-10	1.3707675962989924e-09	0.5696012215244669	nonzero-rate, uniform	3.630272580472157e-05	0.0005717679314243	nonzero-rate
ReplogleWeissman2022_K562_gwps	CREB1	0.2802073193884928	0.6684524896355072	0.5120211644263682	0.4839112874391632	0.787374778840435	0.50083291508656	0.6895747159500635	0.9021323471245722	0.4897871659553052	0.5355286381087379	0.8289689877573613	0.4981588480731702				
ReplogleWeissman2022_K562_gwps	CREB5				0.5319419323231429	0.8029009333028689	0.4987828428356472	0.8730063029863924	0.9815891764921624	0.4826773211761607	0.7017752700193687	0.8910180394627939	0.4919589429595339				
ReplogleWeissman2022_K562_gwps	CREBBP	0.261498407210716	0.646457318980335	0.5152230429128027	0.0047192128989307	0.0410208505830135	0.5618649201957806	0.0193986941070234	0.1414227376834613	0.549247133015238	0.0224218417833809	0.1689112081014699	0.5478121021242378	nonzero-rate, specificity	0.5715356981984194	0.7810987875378399	
TianKampmann2021_CRISPRi	CREBBP	0.0946086378624225	0.213599611640448	0.5283708080730565	0.0076703286594063	0.0460219719564383	0.5523827795257462	0.061624987495088	0.1848749624852642	0.5333051953035071	0.3450637520559019	0.530492865497909	0.5086179111349858	nonzero-rate, specificity	0.3530191894754869	0.6660902606482131	
NadigOConner2024_hepg2	CTDP1	0.493463931547289	0.676523131959993	0.5005276378175116	0.4686424471452967	0.64888954220118	0.5025291934820628	0.4713722832836582	0.6954673032053974	0.5023087250982199	0.4606765528792582	0.6281952993808068	0.5031732584236263				
NadigOConner2024_jurkat	CTDP1	0.064824502710623	0.1707045238046405	0.5462908592679585	0.0989736080137814	0.2273718021938221	0.5393246278742462	0.0675951002789288	0.2374520660803649	0.5456328234954189	0.0767686237934799	0.203916656951431	0.5435925397757458				
ReplogleWeissman2022_K562_essential	CTDP1				0.2456857438100916	0.5195216093866809	0.5189539530136937	0.3258821576234126	0.6273231534250694	0.5124311800058559	0.3055983360208496	0.6359749155028492	0.514002636865684				
ReplogleWeissman2022_K562_gwps	CTDP1				0.0017819212393116	0.0201357100042218	0.579200367194667	0.0048080631473537	0.0571906458579967	0.5703668210679126	0.0041471022964361	0.0446307199521228	0.5717396499671766	nonzero-rate, uniform	0.346826623711577	0.7484153459039293	
ReplogleWeissman2022_rpe1	CTDP1	0.0171582117585432	0.0292054668230522	0.6333796464349343	0.0034554115909401	0.0071518984091551	0.670234027195387	0.0043920726822628	0.0097723617180348	0.6651437583707801	0.0041073353792381	0.0089159231402974	0.6665790472852595	nonzero-rate, uniform	0.8258811275641389	0.897077776492082	
ReplogleWeissman2022_K562_gwps	CTNNB1	0.0162810751584008	0.1213579415153623	0.5988298908757261	0.0149488484794697	0.0993658751870634	0.6004020639281646	0.0372163472978826	0.2156639612646535	0.5824851330848785	0.0479971739207449	0.2465309387747354	0.5769665479375323	nonzero-rate, correlation	0.9713152007077006	0.992603696529243	
ReplogleWeissman2022_K562_gwps	DDIT3	0.0378672763540093	0.2174314577746346	0.5317291613488682	0.3247440921791932	0.6865060410665967	0.5081194661859633	0.6828278220953061	0.9021323471245722	0.4915027676423452	0.4058119394470886	0.7886027772090635	0.5042579644209231				
FrangiehIzar2021_RNA	DNMT1	0.534418619057338	0.9542134686286986	0.4986253644872991	0.6169494789105444	0.7628268533271616	0.4952660214254979	0.0450644771681017	0.1239273122122797	0.5269693617752951	0.3735971744404039	0.5809318272557525	0.5051296850119837				
NadigOConner2024_hepg2	DNMT1	0.0002414040195816	0.0009771115078302	0.6121961128203603	0.2123279771507856	0.398114957157723	0.5256659879213051	0.5994579773764543	0.789447990794337	0.4919021219462651	0.1353519965453793	0.2591846742358328	0.535408708748879	correlation, uniform	0.0182351778976183	0.0683819171160687	correlation
NadigOConner2024_jurkat	DNMT1	0.9972935114203936	0.9999999999179392	0.43549759910921	0.9999999816193396	0.9999999816193396	0.3723167968317966	0.9999999998492852	0.9999999998492852	0.3539426489783858	0.9999999809091804	0.9999999809091804	0.3724717447185478				
ReplogleWeissman2022_K562_essential	DNMT1	0.9820659945717838	0.9980810892615924	0.4531688234189035	0.8852077853823215	0.9992179015690524	0.4731873888010963	0.1909303830429716	0.4753532514665559	0.5195163054889437	0.7941966358700113	0.9923877742199604	0.4816760782840282				
ReplogleWeissman2022_K562_gwps	DNMT1	0.9999954393391224	0.9999954393391224	0.4422388056670707	0.9999837890165918	0.9999837890165918	0.4459003490645922	0.9051385542142264	0.9882189046010396	0.482928189622554	0.9999200872030848	0.99999988097155	0.4508532893093637				
ReplogleWeissman2022_rpe1	DNMT1	3.2123088073503355e-10	1.976805419907899e-09	0.6693964276326494	0.3115606681568894	0.4138641711337785	0.513471479891352	0.648731426081461	0.7498324275487016	0.4895318308695598	0.0412164356290069	0.0780481440634387	0.5476078344244032	correlation, uniform	0.0009810858152911	0.006180840636334	correlation
FrangiehIzar2021_RNA	E2F1	0.9992444298668436	0.9992444298668436	0.4618737717858292	0.9994792480943596	0.9994792480943596	0.4605935037578929	0.9832949333154026	0.9832949333154026	0.474437154473897	0.9963376581906388	0.9963376581906388	0.4677723095461446				
ReplogleWeissman2022_K562_gwps	E2F1	0.1822164337281518	0.5148337333906512	0.5175195766841214	0.1229924559219669	0.4087690446818313	0.5224107561673734	0.8365091870223593	0.9679918717064462	0.4810653018829994	0.3960646314883979	0.7866076685626742	0.5050909549975588				
ReplogleWeissman2022_K562_gwps	E2F2	0.6048410006793195	0.8897661001728832	0.4947331198430503	0.4548118266954104	0.787374778840435	0.5022485063387989	0.9412535357346802	0.9999999998639296	0.4689928487361884	0.6983091146852307	0.8910180394627939	0.4897088937610563				
ReplogleWeissman2022_K562_gwps	E2F3	0.0014733373237006	0.0163908777261702	0.5438561585837602	0.0131498947168873	0.0928711314380171	0.532771482354006	0.001005800041838	0.0225687326130714	0.5455563842443156	0.0058972754045088	0.0572872092333576	0.5371445802739778	specificity, correlation	0.7761724266582715	0.9092305569425466	
ReplogleWeissman2022_K562_gwps	E2F4	0.4602171859027061	0.8110758325810068	0.5023185254197353	0.4974394226841162	0.787374778840435	0.5001490230495036	0.2664341115540201	0.6616935078154784	0.514475295765575	0.3323605239144162	0.7364066510260594	0.51005985564608				
ReplogleWeissman2022_K562_gwps	E2F5	0.6512056119479335	0.9248647826187546	0.4844390950468816	0.5105835021172939	0.787374778840435	0.4989376233898113	0.2116785888961403	0.5964907882320671	0.5320615054716776	0.4110011990512044	0.7886027772090635	0.509009324790334				
NadigOConner2024_hepg2	E2F6	0.2536393992203369	0.4227323320338949	0.5257283595949044	0.7473176215337849	0.8656573297478923	0.4741591944516991	0.7977225052327075	0.8863583391474528	0.4676627201764312	0.7955016915223796	0.894939402962677	0.4679674124372479				
NadigOConner2024_jurkat	E2F6	0.9226135885777658	0.9999999999179392	0.462158086957625	0.0768002086443902	0.1865147924220906	0.5379504708518756	0.1446223267377674	0.342311495114411	0.5281859073635327	0.0472391389686933	0.1544356466284206	0.5444745132345363				
ReplogleWeissman2022_K562_essential	E2F6	0.6471602626066355	0.9319107781535552	0.4910357567787589	0.1350194910746373	0.346550027091569	0.526181351368276	0.169335960685393	0.449616171475009	0.5227115035381051	0.0779845175774177	0.2502003272275485	0.5336771244285804				
ReplogleWeissman2022_K562_gwps	E2F6	0.9849356543939874	0.9999954393391224	0.4640253741134313	0.0070629237353258	0.0570078844351303	0.5407137780959804	0.0160903530189343	0.1274870594297588	0.5355394093187132	0.0102731892222579	0.0892977217011654	0.5384271276764584	nonzero-rate, uniform	0.7151169631868932	0.8623469261959595	
ReplogleWeissman2022_rpe1	E2F6	0.2803894675099283	0.3801891084880384	0.513536632764706	0.3888735550279251	0.508966858786549	0.5065686452920309	0.4707211047300476	0.5984882617282034	0.5017097012628424	0.6098119177483029	0.7048475412934929	0.493511672474259				
NormanWeissman2019_filtered	EGR1	3.4352328997359778e-06	5.496372639577564e-06	0.5740163080670917	0.6976412602592956	0.999999999509541	0.4914817357395873	0.3004450751763123	0.4370110184382724	0.5086089184338403	0.0327912866608427	0.0476964169612257	0.5303010902173118	correlation, uniform	0.0208733386232352	0.0292226740725293	correlation
ReplogleWeissman2022_K562_gwps	EGR1	0.8291831117032479	0.9837652949582482	0.4857506783256822	0.9987758696798392	0.9999837890165918	0.454602185768985	0.8718037265314748	0.9815891764921624	0.4829932886942965	0.9946596187938312	0.99999988097155	0.4617451263222702				
ReplogleWeissman2022_K562_gwps	ELK1	0.0177348905352616	0.1262724206110632	0.5508138514303494	0.1280296909316318	0.4133530021506971	0.52744334670891	0.0737286690394103	0.3267854977078183	0.5350019611160133	0.0265330863902989	0.1737648515870974	0.5467406345580976				
NadigOConner2024_hepg2	ELL	0.9114289897631962	0.9447739528033132	0.4734940203020318	0.0061528308633285	0.0221501911079829	0.5491646578548586	0.0047761957420727	0.0179107340327726	0.5509002353051147	0.0058951779663876	0.0212226406789954	0.5494612609406092	specificity, uniform	0.8881341063430556	0.9489507946438528	
NadigOConner2024_jurkat	ELL	0.0021497984362301	0.0141528397051818	0.5862694806023714	0.000418531899047	0.0044469014273745	0.600921191321125	0.1226074767354629	0.3158071370458893	0.5351102183578121	0.008180661269929	0.0409033063496451	0.5725359522654577	nonzero-rate, correlation	0.6046771018220445	0.7624189544712735	
ReplogleWeissman2022_K562_essential	ELL	0.552664660275477	0.8650403378224858	0.4957889042550062	0.6105212094136275	0.8547296931790785	0.4910719337994472	0.4661129277596868	0.7477228216144977	0.5027059204316797	0.5066490262688511	0.8155985603347663	0.4994703593634353				
ReplogleWeissman2022_K562_gwps	ELL	0.7120184454304537	0.9405380876978447	0.4853105445418714	0.6022150965036227	0.8342733603654632	0.4931953172289932	0.6905703365157123	0.9021323471245722	0.4869343068523102	0.8500743930605725	0.9741417727909524	0.4727702481554071				
ReplogleWeissman2022_rpe1	ELL	1.0	1.0	0.2279570472695877	4.17788288594389e-29	1.859157884245031e-27	0.7528388145311402	1.9594421626329926e-28	8.719517623716818e-27	0.7496935992973353	3.1008446771787557e-25	1.3798758813445464e-23	0.7341310080716683	nonzero-rate, specificity	0.6850792050406236	0.8190019032299999	
ReplogleWeissman2022_K562_gwps	ELOA	0.9856102966135571	0.9999954393391224	0.4555317958921805	0.99241172803094	0.9999837890165918	0.4506173273629715	0.9946369586836104	0.9999999998639296	0.4481084749900976	0.9953235728684716	0.99999988097155	0.4471448485061601				
NadigOConner2024_hepg2	ELOB	0.8729622764634073	0.940215025563456	0.4585999390615478	0.1418887268081243	0.296976404947237	0.5389117408084502	0.1291982366630798	0.270414913945981	0.5410287172455819	0.1256415279336527	0.2458203807397553	0.5416476234003657				
NadigOConner2024_jurkat	ELOB	0.7178672238846079	0.914701785272323	0.4879542036620812	0.1812615885181773	0.3423830005343349	0.5190260278794158	0.216507836578116	0.4279806071892991	0.5163823349075572	0.2109760429598041	0.4269753250376987	0.5167792780132435				
ReplogleWeissman2022_K562_gwps	ELOB	0.8053900660364726	0.9752342296223954	0.4874769270132133	0.2607140530317274	0.6283718021343476	0.5093250064133934	0.5751745149285643	0.8668657586954832	0.4972429515282828	0.5312610936771716	0.8289689877573613	0.4988591605257155				
ReplogleWeissman2022_rpe1	ELOB	0.9994355877577904	1.0	0.4177496289451954	0.0001428876086873	0.0004709998953026	0.5916369291796437	0.0003229587611385	0.0009911493014253	0.5861733297223528	0.0002798483470793	0.000830216763002	0.5871550650640286	nonzero-rate, uniform	0.4890123619818802	0.7514092391428892	
ReplogleWeissman2022_K562_gwps	EP300	0.3125694576123665	0.7053568402688848	0.514479873878894	0.6090933825677054	0.8342733603654632	0.4917920412503482	0.4565810242754583	0.8149068618692006	0.5032319591446619	0.4238535779061798	0.7886027772090635	0.5056916028595915				
WesselsSatija2023	EP300	0.902011016915302	0.9902206215309536	0.4587863581451538	5.325944638635737e-09	4.26075571090859e-08	0.6823715268097761	0.1537319029030058	0.175693603317721	0.5325480903261779	0.0012125802972058	0.0024251605944117	0.596691757271629	nonzero-rate, uniform	0.0002401153853259	0.0016808076972819	nonzero-rate
ReplogleWeissman2022_K562_gwps	EPAS1	0.1793957425279584	0.5148337333906512	0.5175709284267426	0.0065125493500303	0.0545124501150684	0.5475443240212036	0.0398182714418874	0.2194860816065015	0.5335613752937595	0.0321468430338365	0.1885523103849364	0.5354251532133961	nonzero-rate, uniform	0.2208551865203891	0.6467901890954253	
NadigOConner2024_hepg2	ERCC2	0.1416694150552471	0.2675977839932445	0.5416267664896549	0.3677113408973787	0.5495983924876979	0.5131126490815706	0.2263378701045645	0.4074081661882161	0.5291380110849946	0.2756964860436889	0.4430836382845	0.5231130843562288				
NadigOConner2024_jurkat	ERCC2	0.4913503606148168	0.7516889783523772	0.5006779125366024	0.0330259996394817	0.1169670820564978	0.5574255320394145	0.4211603417312976	0.6280461236343913	0.506215336234864	0.2394279653453803	0.4424212403121159	0.5221243340362813				
ReplogleWeissman2022_K562_essential	ERCC2	0.7950050602900043	0.9980810892615924	0.4777009532055313	0.8362846299210489	0.998448592875837	0.473495250308342	0.6041581475727608	0.8161434625105716	0.4928517753146721	0.9178462925996048	0.9999881318155772	0.4623598167100932				
ReplogleWeissman2022_K562_gwps	ERCC2	0.1216838290716586	0.4156563859231388	0.5302683344393694	0.0788289988055929	0.3272740844825929	0.5366608266520828	0.1690524991146543	0.5702367880583862	0.5248536573766842	0.1407713823655169	0.489451267917028	0.5279397141887495				
ReplogleWeissman2022_rpe1	ERCC2	0.0005182941721308	0.0011940406991615	0.5980787120323783	0.0159060141501381	0.0307746795513543	0.5641849253650653	5.704058135032497e-05	0.000230755079099	0.61536303319656	0.0004360245761672	0.0012518124928673	0.5995272281888328	specificity, uniform	0.6249848409694696	0.8168787146818408	
NadigOConner2024_hepg2	ERCC3	0.5078737450990829	0.6852264814828896	0.4990752322610304	0.523563666368256	0.7032944772110902	0.4972256967830911	0.5760298375172298	0.7854952329780407	0.4909928691320013	0.542828691321932	0.7026563463205611	0.4949485230443567				
NadigOConner2024_jurkat	ERCC3	0.1229024419515086	0.2627740020483242	0.5366859603500825	0.1285303338115211	0.2731269593494824	0.5358251345165195	0.1109103685315421	0.2946056664119089	0.5386173259673804	0.1152668316459876	0.2799337339973985	0.5378993053475061				
